,s_id,char_id,text,conventionality,metaphor,pos,relation,rel_id,s_text,doc_id,url,gen_version,compound,complex
939,3-7,315-326,Abgeordnete,O,O,NN,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
940,3-9,330-348,Repräsentantenhaus,O,O,NN,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
941,3-14,361-376,Vorermittlungen,O,O,NN,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
942,3-17,385-408,Amtsenthebungsverfahren,O,O,NN,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
943,3-19,415-424,Präsident,O,O,NN,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
944,3-22,438-444,sitzen,KON,MRW,VVINF,_,_,"Sie übergaben Sondlands überarbeitete Aussagen an Abgeordnete im Repräsentantenhaus, die an den Vorermittlungen für ein Amtsenthebungsverfahren gegen Präsident Donald Trump sitzen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
945,4-3,454-458,klar,KON,MRW,ADJD,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
946,4-9,482-494,Zusammenhang,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
947,4-12,511-518,Drängen,KON,MRW,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
948,4-14,523-535,Ermittlungen,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
949,4-19,569-585,innenpolitischen,O,O,ADJA,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
950,4-20,586-593,Rivalen,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
951,4-24,608-624,zurückgehaltenen,KON,MRW,ADJA,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
952,4-29,651-658,gegeben,O,O,VVPP,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
953,4-33,671-676,sagte,O,O,VVFIN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
954,4-38,700-708,Dienstag,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
955,4-39,709-725,veröffentlichten,O,O,ADJA,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
956,4-40,726-741,Zusammenfassung,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
957,4-42,749-756,Aussage,O,O,NN,_,_,"Ihm sei klar gewesen, dass es einen Zusammenhang zwischen Trumps Drängen auf Ermittlungen zu den Ukraine-Geschäften seines innenpolitischen Rivalen Joe Biden und zurückgehaltenen US-Hilfen für die Ukraine gegeben haben muss, sagte Sondland laut einer am Dienstag veröffentlichten Zusammenfassung seiner Aussage.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
958,5-1,758-770,Ursprünglich,O,O,ADJD,_,_,"Ursprünglich hatte Sondland gesagt, ihm sei keine Verbindung bewusst gewesen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
959,5-4,786-792,gesagt,O,O,VVPP,_,_,"Ursprünglich hatte Sondland gesagt, ihm sei keine Verbindung bewusst gewesen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
960,5-9,808-818,Verbindung,KON,MRW,NN,_,_,"Ursprünglich hatte Sondland gesagt, ihm sei keine Verbindung bewusst gewesen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
961,5-10,819-826,bewusst,O,O,ADJD,_,_,"Ursprünglich hatte Sondland gesagt, ihm sei keine Verbindung bewusst gewesen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
962,6-2,"[845-851, 856-859]","[räumte, ein]",O,O,"[VVFIN, PTKVZ]",_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
963,6-6,861-871,verstanden,O,O,VVPP,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
964,6-11,887-900,amerikanische,O,O,ADJA,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
965,6-12,901-913,Militärhilfe,O,O,NN,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
966,6-18,939-951,öffentlichen,O,O,ADJA,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
967,6-19,952-969,Absichtserklärung,O,O,NN,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
968,6-22,982-991,verbunden,KON,MRW,VVPP,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
969,6-25,997-1007,Korruption,O,O,NN,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
970,6-27,1011-1020,bekämpfen,KON,MRW,VVINF,_,_,"Sondland räumte nun ein, verstanden zu haben, dass amerikanische Militärhilfe an die Ukraine mit einer öffentlichen Absichtserklärung der Ukraine verbunden war, Korruption zu bekämpfen.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
971,7-2,1025-1033,erinnere,O,O,VVFIN,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
972,7-6,1046-1054,Gespräch,O,O,NN,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
973,7-11.1,1077-1080,Top,O,O,NN,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,True,0
974,7-11.2,1080-1087,berater,O,O,NN,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,True,0
975,7-13,1092-1104,ukrainischen,O,O,ADJA,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
976,7-14,1105-1116,Präsidenten,O,O,NN,_,_,Er erinnere sich an ein Gespräch in Warschau mit einem Topberater des ukrainischen Präsidenten Wolodimir Selenskij.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
977,8-4,1153-1159,gesagt,O,O,VVPP,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
978,8-7,1165-1177,Militärhilfe,O,O,NN,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
979,8-11,1196-1207,freigegeben,KON,MRW,VVPP,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
980,8-17,1231-1241,öffentlich,O,O,ADJD,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
981,8-19,1246-1267,Korruptionsbekämpfung,O,O,NN,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
982,8-20,1268-1280,verpflichtet,O,O,VVPP,_,_,"Diesem habe er gesagt, die Militärhilfe werde erst wieder freigegeben, wenn die Ukraine sich öffentlich der Korruptionsbekämpfung verpflichtet habe.",df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
983,9-2,1293-1302,Forderung,O,O,NN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
984,9-3,1303-1310,brachte,KON,MRW,VVFIN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
985,9-6,1320-1326,Sommer,O,O,NN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
986,9-10,1341-1350,Telefonat,O,O,NN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
987,9-14,1369-1376,Sprache,O,O,NN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
988,9-16,1381-1391,verknüpfte,KON,MRW,VVFIN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
989,9-20,1406-1414,etwaigen,O,O,ADJA,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
990,9-21,1415-1425,Ermittlung,O,O,NN,_,_,Diese Forderung brachte Trump im Sommer auch in einem Telefonat mit Selenskij zur Sprache und verknüpfte sie mit einer etwaigen Ermittlung gegen seinen politischen Rivalen Joe Biden.,df9de8a1-624d-4251-a627-78c372d531c1,https://www.sueddeutsche.de/politik/trump-ukraine-affaere-botschafter-aussage-1.4669858,human,False,0
